SMILES,ECFP4_1669,VSA_EState6,SlogP_VSA2,ester_cnt,MAXsssCH_sqrt,Xc-5dv,n12Ring,Sum_PCP_centered,GGI7,fr_NH0,MDEN-12,nBase,MDEC-12_cube,Cationic_good,MDEO-11,SRW05,VR1_Dze_cube,nBondsD,SlogP_VSA10,GGI5,ECFP4_603,maxHBint6,SwHBa,NssNH,ATSC1pe,MAXssO_sqrt,MINsssCH_sqrt,ECFP4_104,nHBint6,ATSC1i,MDEN-23,hmax,Ipc_div_DetourIndex,ECFP4_714,fr_ester,cluster_coarse,fr_bicyclic,ECFP4_858,GGI4,molmeta_embedding_pca_2,SlogP_VSA1,VR1_Dzs_div_MAXdssC,maxHBint8,MAXssS,fr_piperzine,ATSC2se,n10FHRing,ECFP4_328,Ipc_x_VR2_Dzs,Shared_RBF_4,MLFER_E,MDEN-13,VSA_EState4,molmeta_embedding_pca_1,cluster_molmeta,BCUTc-1h,Xc-3dv,MDEO-12,ECFP4_1163,ECFP4_839,MDEC-11_sqrt,VR1_A_x_DetourIndex,nHdsCH,VR1_A_minus_VR1_Dzs,SsssCH,MAXsCH3_sqrt,row_nonzero_count,NumAmideBonds,Xch-7d,MATS3dv,BCUTc-1l,MACCS_97,ECFP4_1238,ECFP4_210,minHdsCH,MinEStateIndex,EState_VSA3,SHCsatu,MATS8pe,PEOE_VSA1,ATSC5pe,MATS7c,nTG12Ring,MAXsCH3_cube,MDEC-24,VR1_A_div_MINssO,ouroboros_embedding_pca_11,VR1_Dze_div_DetourIndex,MATS1pe,SMR_VSA4,ATSC1v,ECFP4_680,AATSC3Z,Xch-6dv,Shared_RBF_3,FpDensityMorgan1,MATS5pe,MINdO_cube,ATSC2s,VSA_EState7,VR1_A_div_MINdO,NaasC,GATS2c,VR1_Dze_sq,minHBd,R_TpiPCTPC,MATS4s,MDEC-23_cube,AMID_N,nAtomLAC,molformer_embedding_pca_14,ouroboros_embedding_pca_14,NumSaturatedRings,VSA_EState9,MAXsOH,MINdssC_sq,MATS2s,MATS5s,ouroboros_embedding_pca_1,PEOE_VSA7,ECFP4_1038,nF9Ring,maxdssC,Cholesterol_Mol_Ratio,ECFP4_594,MINsssN_sq,AATSC8v,PEOE_VSA9,MDEC-23_sqrt,MINdO_sqrt,maxsssCH,Xch-5d,minHCsats,minHother,VR1_Dzs_div_DetourIndex,ouroboros_embedding_pca_12,ECFP4_981,VR1_Dze_div_MINssO,molformer_embedding_pca_43,ECFP4_1367,VR1_Dze_div_VR2_A,VR1_Dze_div_MAXdO,MATS8c,MATS6c,AvgIpc,AATSC6v,MACCS_120,nHBint3,MINssssC,AATSC1i,AATSC6Z,molformer_embedding_pca_12,MPC5,MLFER_S,VR1_A_x_MAXsCH3,ECFP4_718,GATS8s,minHBint2,ECFP4_413,SHBint6,ouroboros_embedding_pca_7,fragCpx,ECFP4_1860,maxHCsatu,row_skew,SMR_VSA3,GGI6,GATS4s,CIC4,RotRatio,ECFP4_1508,EState_VSA8,VR1_A_div_MAXdssC,SaasC,cluster_unimol,ouroboros_embedding_pca_36,Ipc_div_VR2_Dze,MINssCH2,PEG_Lipid_Mol_Ratio,ECFP4_1610,ouroboros_embedding_pca_9,ouroboros_embedding_pca_39,MATS7pe,SMR_VSA10,PEOE_VSA2,MDEN-33,GATS3e,MATS1c,nAtomLC,VR2_A_sq,molformer_embedding_pca_21,SpAbs_DzZ_cube,ETA_eta_FL,AATSC3s,Xpc-4d,ECFP4_207,ECFP4_1826,PEOE_VSA10,molformer_embedding_pca_1,SlogP_VSA4,MINsCH3_sqrt,SHother,MATS6se,PEG_good,AATSC2s,ouroboros_embedding_pca_18,ECFP4_759,Ipc_div_VR1_Dze,ZMIC3,VR1_A_x_MINsCH3,n5AHRing,Ipc_div_VR1_A,GGI9,EState_VSA11,SHBint3,MAXsssN_sq,ouroboros_embedding_pca_21,ECFP4_102,MINssO_sqrt,molformer_embedding_pca_44,ECFP4_1132,ECFP4_1724,MDEC-33,minHBa,Xp-7dv,GGI8,ouroboros_embedding_pca_38,GATS5c,MATS4are,nHBint7,molformer_embedding_pca_27,MAXdssC_sq,AATSC6s,AMR,fMF,VR1_A_div_VR2_Dzs,VSA_EState1,ECFP4_620,SHBint8,minaasC,MAXsssCH_cube,VR2_Dze,ECFP4_1581,VR1_Dze_div_MINdssC,MINaaCH,VPC-5,SdssC,Xc-3d,MAXdsCH,ouroboros_embedding_pca_31,MATS4c,unimol_embedding_pca_24,ATSC4p,fr_Ndealkylation1,molformer_embedding_pca_24,VR1_A_x_MINdssC,MATS2c,AETA_beta_ns,VR1_A_x_MINsssCH,MATS3c,Xch-6d,AETA_eta_F,ouroboros_embedding_pca_33,ouroboros_embedding_pca_29,MINsCH3_cube,MDEC-34,MAXdO_sqrt,MATS5Z,AATSC4i,VR1_A_x_VR2_Dzs,ATSC8Z,ZMIC5,AATSC1v,ouroboros_embedding_pca_37,HallKierAlpha,molformer_embedding_pca_79,molformer_embedding_pca_22,MinAbsEStateIndex,ECFP4_onbits,ECFP4_749,MINtsC,ATSC8d,molformer_embedding_pca_37,ATSC2v_sq,MDEC-13_sqrt,ECFP4_341,ECFP4_14,VR1_A_x_MINssO,ouroboros_embedding_pca_25,minHCsatu,SHssNH,dist_to_cluster_13,ECFP4_1699,ATSC6se,molformer_embedding_pca_51,CIC2,molformer_embedding_pca_15,VR1_A_x_MINdO,Ipc_div_VR2_A,n7Ring,molformer_embedding_pca_36,ETA_shape_y,VR1_Dzs,AATSC7i,MDEC-14,molformer_embedding_pca_80,ECFP4_1045,ATSC3are,ouroboros_embedding_pca_5,ECFP4_1135,molformer_embedding_pca_3,MINdsCH,maxwHBa,dist_to_cluster_6,mindsCH,VR1_Dze,ATSC2dv,MATS4dv,ATSC2Z,MACCS_105,MATS3pe,Cationic_Lipid_Mol_Ratio,VR1_Dze_div_VR1_Dzs,molformer_embedding_pca_29,NsNH2,molformer_embedding_pca_13,ECFP4_90,VR3_Dze,ATSC3d,ECFP4_1396,ECFP4_473,row_cv,MATS8p,SpMax3_Bhs,row_q90,ECFP4_754,Ipc_sqrt,ATSC1d,EE_DzZ,ATSC3p,molformer_embedding_pca_62,ouroboros_embedding_pca_6,MATS3se,ouroboros_embedding_pca_30,VPC-4,molformer_embedding_pca_73,ECFP4_209,ouroboros_embedding_pca_20,dist_to_cluster_9,molformer_embedding_pca_16,label,replica_1,replica_2,replica_3
N(CCCC)C(=O)C(CCCCCCC)(CCCCCCC)N(CC)CCCNCC,0.0,0.0,49.0697967421482,0.0,69.65629906907199,0.1927490203140908,0.0,10.0,0.40625,1.0,9.0,2.0,100000000.0,1.0,474.0,0.0,100000000.0,1.0,0.0,0.7777777777777777,1.0,0.0,0.3029942208364828,2.0,0.2047113507231507,80.00624975587844,69.73521348644456,0.0,0.0,-19.889942203308337,52.0,0.4570756172839507,1502.3969745398222,0.0,0.0,1.0,0.0,0.0,1.2000000000000004,-2.4845908659546057,10.633577208012662,3636.3746546173215,0.0,1632.0,0.0,0.3399257520661192,0.0,0.0,100000000.0,0.5367945367397402,0.55,7.0,-0.3262546060090698,-20.82148192196784,6.0,0.3808195257570956,0.5577517170663808,537.0,0.0,1.0,51.82663407939975,2604092.5634695166,0.0,-17999159.663186166,0.0,82.40145629781065,764.0,1.0,0.0,0.1129835880892029,-0.3692395708948627,0.0,0.0,0.0,0.0,-0.3262546060090698,5.907179729351506,0.0,-0.0486703926258261,10.633577208012662,-1.2559019111570109,0.0684930590945533,0.0,100000000.0,1156.0,0.13991200274814783,14.347261563808162,6185.586535654281,0.041588383380662,0.0,-247.1528194232799,0.0,0.666713557235801,0.0,0.990806106318136,0.6774193548387096,-0.0760190149047531,100000000.0,3.7493041207529823,17.92784604063981,0.16008536128392728,0.0,1.4012525936420592,100000000.0,0.1556609032501889,1.0669642857142858,-0.0329829578293862,2685619.0,0.197360104257522,15.0,-3.849749523790735,-6.101124111066042,0.0,0.0,1041.0,24920064.0,0.0442580876486668,-0.0678940574565779,39.982049271229066,45.31755570944176,0.0,0.0,0.3029942208364828,46.5,0.0,26388769.0,-2.049789528599494,0.0,11.789826122551595,74.76630257007497,0.0,0.0,0.2297178391409161,0.0,6185.585752699568,-2.169764860462001,0.0,2814.26779530237,0.2289477545085892,0.0,623551.231779708,3984.958339330077,-0.0314277821322336,-0.0324921839307943,2.7761904100942156,-0.8616831147134518,0.0,1.0,694.0,-0.2286200253253831,-0.2130959949141768,5.07283016150478,48.0,1.37,6076215.981428872,0.0,0.9663267956934628,2.1326538319027044,0.0,0.0,-7.2354218614027745,30.04,0.0,0.0,36.40451138050164,15.533486938863138,0.5306122448979591,1.6992638166423917,1.409535227469406,0.7666666666666667,0.0,50.152172937316266,0.18078326658124313,0.0,8.0,4.213984825877859,7.529489069836137,0.8171600266216067,2.5,0.0,-12.978875886901411,1.6063769630804394,-0.0416346106815424,5.907179729351506,9.6944469149223,122.0,1.051384054788145,-0.4726273138965843,31.0,833.3040048183327,-0.2412422569528206,54579614.379644975,1.9968236382946856,0.0322832829931324,2.845861953239963,0.0,1.0,5.538925252383345,-12.121393668721357,0.0,81.9817052762383,0.0,-0.0935797879778164,1.0,0.0223172864330534,-9.864605624877695,0.0,0.24288674418826248,37.272669976584325,6014469.456728049,0.0,4885.558984566254,0.16,0.0,0.3942885237666836,21752896.0,1.2673306388877723,0.0,79.97499609252883,-1.2215181004120468,0.0,0.0,525.0,2.5329965041572184,1.4000127295263909,0.2962962962962961,-2.056397137351396,1.5681531179590749,-0.0060150489726553,3.0,2.682591765875597,24502500.0,-0.033975515094123,114.5106,0.0,0.001541172677821425,0.0,0.0,0.0,0.0,100000000.0,580646.9941533535,0.0,3605.7806127311615,1150.0,2.754848947535372,0.3029942208364828,0.8728391075196666,2220.0,-1.8600749841457704,0.0155001388376368,-0.2732591725740642,-0.6844103549955257,1.0,3.868175849726956,4467226.830529151,-0.0918516703028913,0.0483870967741935,4351787.675653697,0.1056025470349921,0.0,0.3124218884469842,-4.130110680628346,-2.9486770739220973,100000000.0,44.0,67.20863039818622,-0.0426240978052732,-0.0062051440039998,100000000.0,-103.51239669421491,28.35410636337298,-2.8408370048652865,-0.6236483963188537,-0.6100000000000001,-1.209653836585323,2.665552998950713,0.3029942208364828,3165.0,0.0,623.0,-21.764979338842977,-0.6200245105912596,1094815.0503369842,59.16079783099616,0.0,0.0,5723634.376615474,1.751152571828024,0.0,0.3336524394836395,479.012913922538,0.0,-0.7929700015495809,1.3935210148178707,3.142490144949816,3.279912121703059,5002363.377936288,151452.32852155386,0.0,-0.7816524465734792,0.0598669623059866,18000054.540355742,0.0651624090220234,498.0,1.7266333102380862,0.0,1.6334958032024849,6.452317554051968,0.0,6.001125636708928,2232.0,0.3029942208364828,932.4304799425654,0.0,18000056.818753958,33.28099173553715,-0.0402599277978339,-84.4462809917356,0.0,0.1284185230515652,35.0,1.000000126577295,2.196053377620093,0.0,2.7732054793031744,0.0,51.78824496460399,1.35059400826446,0.0,1.0,33.18895212379589,-0.0412351181055048,3.5666300392903865,1.0999884316633506,0.0,2090.9268748358663,14.19821797520661,190.00121266594863,3.9502480450466897,0.1073047013542912,-2.515563475188059,0.1260420042587205,-2.6905150569357668,1.6215032297149754,1.1110066191454222,0.0,1.80718420969223,2233.9444684615723,0.5294323469187986,0.5,train,train,test
CN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCCCCCC)CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCCCCCC)C,0.0,0.0,148.4274470129047,4.0,33.77869150810907,0.0680413817439771,0.0,5.0,0.59375,3.0,9.0,3.0,100000000.0,1.0,41.0,0.0,100000000.0,4.0,0.0,1.0555555555555554,0.0,0.0,-0.7997560695380685,0.0,1.1041078760637486,29.017236257093817,41.58124577258358,0.0,0.0,-45.596408484134955,103.0,0.7637748774836699,100000000.0,0.0,4.0,2.0,0.0,0.0,1.5200000000000002,-10.273354303961211,0.0,1953.8834717099562,0.0,965.0,0.0,2.2639935911719498,0.0,0.0,100000000.0,0.247719500961409,1.1780000000000002,7.0,0.0,21.43394915725657,5.0,0.4446637735826794,1.293144858776495,97.0,1.0,0.0,53.0,100000000.0,0.0,-2942661.7269567465,-0.3286719476080149,77.18160402582988,745.0,0.0,0.0,-0.001086533705356,-0.4938587514696908,1.0,0.0,1.0,0.0,-0.2724768299315581,25.93115605767717,2.434926411001358,0.0744630894102644,33.64718100775163,7.706504037776817,0.0038088298405476,0.0,100000000.0,1544.0,62.43680425800039,1.7321187284044908,48.35057038978026,0.0685842569272621,11.835812092322788,-527.0580065414713,0.0,0.0329052335211676,0.0,0.1338860981428999,0.3289473684210526,0.1748784292361076,100000000.0,43.80880982761899,46.57593024610448,26.258207176726376,0.0,1.330177354764812,100000000.0,0.0,1.104903078677309,-0.0721685949766577,100000000.0,0.0829711721107182,18.0,4.500786637418778,1.6826412059854308,0.0,6.1614197047511485,1041.0,6739216.0,0.1362296452898122,0.1357309450263776,-19.89530572977371,84.51103527687948,0.0,0.0,0.0,10.0,0.0,8491396.0,0.0674194080305216,24.6774553381748,41.14608122288197,47.20169488482379,0.0,0.0,0.2116507795257784,0.0,48.35207611765121,-3.0534765949670453,0.0,3202.851177719606,-6.331242381289504,0.0,3898.609039963791,1927.4704903810346,0.0714704868272329,-0.1414678868117199,3.4054828963394947,3.402628814480352,0.0,0.0,2286.0,-0.2302848913340149,0.1486663095866058,-1.3119041613927898,82.0,2.8950000000000005,100000000.0,0.0,1.0551396968823066,0.0,0.0,0.0,11.425825983602182,75.13,0.0,0.6511948152233993,53.50700888668697,14.69972919255143,0.7755102040816326,1.3216378902117103,2.965153954542699,0.8,0.0,35.59487557460987,38.08807655582446,0.0,9.0,1.4291016571714683,100000000.0,0.0919111344046221,2.0,0.0,17.32563672071845,0.6158486502686994,0.0090382775719694,47.400991050589624,19.178148736287287,33.0,0.92586572087879,-0.4338354136390903,76.0,592561.361633557,1.2843450646683556,100000000.0,5.450893135741232,0.0206843849195006,4.317383827234712,0.0,0.0,26.427527858051672,-19.03416250058894,11.835812092322788,48.12483766206386,0.0,-0.0762517049636255,1.0,0.1149837528283962,-0.1771855429368399,0.0,100000000.0,117.65042287802372,100000000.0,0.0,100000000.0,0.4000000000000001,0.0,0.0,7257636.0,0.9008909511977976,0.0,30.610455730027933,-0.7694450129744465,0.0,0.0,94.0,-0.9467857542210965,3.369765268179048,0.4444444444444443,0.1647659838119881,0.6752794333710354,0.0011468438157917,0.0,-2.221763394330171,2359296.0,-0.0193369455325348,271.1071,0.0,1.4815079098393444,21.437522537813063,0.0,0.0,0.0,100000000.0,39487.783598990405,0.0,1156.03680798277,1150.0,2.223109176153243,-0.9846723323758028,2.3861847145561277,2220.0,-1.4521738709561476,-0.0143642068087953,0.1041837252031274,-1.4265652339140584,0.0,3.7936882226887105,100000000.0,-0.062590571408568,0.0789473684210526,100000000.0,0.0157784718516376,0.0,0.43164992067105,4.031117397926154,-3.6885561852075512,100000000.0,144.0,39.45883931389772,0.0570078046412648,0.0574436652762148,100000000.0,154.31526981641878,82.87186462695354,-2.661909123946825,-1.9844437896390723,-1.54,1.2362894505044002,-0.5631625786780837,0.0919111344046221,1771.0,0.0,623.0,3.4263276179894477,-1.9224299700871872,6814261.347831208,47.958315233127195,0.0,0.0,54817578.59759235,0.8096112039326087,0.56626839027728,0.0,204.70181899651578,0.0,-2.0798770439130267,-0.8327248384135314,3.9629729198856856,1.215531197957873,100000000.0,100000000.0,0.0,2.8692462885209356,0.1134113411341134,3001165.0125464927,-0.010475199059372,949.0,-1.1228708579924822,0.0,1.4953041842377752,-7.406127503253882,0.0,-2.499781405560458,2232.0,0.0,256.83827899919095,0.0,3001071.553523271,13.553496123835266,0.0196364259529686,-354.71695159213147,0.0,0.0303891605999715,50.0,0.9999688590854448,-1.0204443464762072,0.0,0.3868532984345952,0.0,113.35004775197356,-4.6974066311456815,0.0,0.0,53.507008841651306,-0.0025593338660542,5.15369121954401,1.6828426089609663,0.0,86415756.54138908,10.977298553066843,709.782712893384,-2.2664917729462584,-0.2347468099380096,-2.404153163321907,0.0395593010479856,-2.2017152926272816,2.180991106403406,-0.1715474471213836,0.0,-2.258484493250763,1555.4689643838365,-1.2678911343352566,-0.6,train,train,train
N(CCC(=O)OCCOC(=O)C(C)CSCCCCCCO)(CCC(=O)OCCOC(=O)C(C)CSCCCCCCO)CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCO)CCNCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCO)CCC(=O)OCCOC(=O)C(C)CSCCCCCCO,0.0,0.0,341.6390178582986,10.0,21.047565179849187,0.1701034543599429,0.0,5.0,1.59375,3.0,9.0,5.0,100000000.0,1.0,290.0,0.0,100000000.0,10.0,0.0,2.0555555555555554,0.0,0.4707041003738924,-3.935538611562599,2.0,0.0369190166255987,39.57271787481876,30.805843601498726,0.0,2.0,-60.206274626426456,96.0,0.8375269989714167,100000000.0,0.0,10.0,2.0,0.0,0.0,3.3600000000000003,-2.4845908659546057,10.633577208012662,125006.17432656257,0.0,324.0,0.0,3.2078144642774458,0.0,0.0,100000000.0,0.247719500961409,3.4640000000000004,7.0,0.0,-20.82148192196784,6.0,0.4791890533544137,2.0301528128416533,302.0,0.0,0.0,46.52956049652737,100000000.0,0.0,-22993063.09356603,-1.7152465871755456,11.704699910719626,786.0,0.0,0.0,-0.0518154783018356,-0.4938593832609504,1.0,0.0,1.0,0.0,-0.5215064892422581,87.6670756869471,6.941675360513157,0.0604887623703511,98.23457291276814,11.042058291689916,0.0790378595635058,0.0,2571353.0,1544.0,5.681198115047948,10.032700359884934,163.96580806390128,0.0010094032964832,29.589530230806965,-563.1810380808234,0.0,-0.0166261360731358,0.0,0.1338860981428999,0.2372881355932203,0.1141642641963143,100000000.0,79.93965390020624,18.661669296799538,1.858421390764994,0.0,1.1683803134335966,100000000.0,0.1356400126460751,1.1623335447051364,-0.1370613736450075,100000000.0,0.0906965676284711,6.0,-3.6185046179154146,-2.5359902169940067,0.0,0.0,543.0,781456.0,0.0882569425669659,0.0599108450091885,-40.77504964369734,92.97248426299404,0.0,0.0,0.0,10.0,0.0,1073296.0,-2.159985682365457,61.69363834543701,60.29925372672534,65.90902821313632,0.0,0.0,0.3245408998640724,0.0,163.96589732027027,-10.229267867548614,0.0,16186.5753379339,0.1830564748831974,0.0,336199.48665706406,6166.521060376426,0.0243474153608803,-0.1179378695920209,0.9335109696705324,2.917898669817802,0.0,4.0,2286.0,-0.222986202320098,-0.0650039122504818,-1.726277007735519,145.0,7.663,1105998.6054431894,0.0,0.9165916473203596,0.0,0.0,0.9414082007477832,-21.476240826669116,117.35,0.0,0.7728276526472375,53.507008886687,25.333306400564098,1.5510204081632653,1.3199774965159985,2.8539761616581076,0.7435897435897436,0.0,15.533486938863138,43.874905008060516,0.0,3.0,1.982149911148301,100000000.0,-0.128987603166983,2.0,1.0,-3.1923196644721603,0.9349565439905412,-0.0030817054639774,118.50247762647408,47.94537184071822,18.0,0.9713138255556658,-0.4968441597649606,118.0,4680.626744625983,-2.331363168867333,100000000.0,13.286627222288558,-0.0302700465136344,9.030635495284466,0.0,0.0,66.06881964512917,4.673944730872017,29.589530230806965,26.720778431774775,0.0,-0.1099980120137295,1.0,0.1589257532807281,-0.2801487225874304,0.0,100000000.0,118.1566052946954,5764109.520338958,0.0,100000000.0,0.7600000000000002,0.0,1.0963807116887192,512656.0,-1.1799201608843568,0.0,37.69615364994153,-0.7636863956371656,0.0,0.0,306.0,-1.1454023660821164,4.478841318182513,0.9629629629629628,-1.3887433157451106,0.7689143713496622,-0.0919838151380302,17.0,0.7474068548753242,33856.0,-0.1028630955582542,436.8135999999999,0.0,0.04141586460702548,54.33530506452546,0.0,0.0,0.0,86938307.0,194924.77589155993,0.0,26019.370537561168,1150.0,4.420556521025079,-4.469781596848716,4.412770712625017,2220.0,-0.0867867200227851,-0.0370902641807277,1.6582481544836467,-10.633170486027591,0.0,2.766070175892777,7136516.548991091,-0.038225916772669,0.1271186440677966,7661260.412887495,0.0488101646128787,0.0,0.8599107690716261,-2.9074840361848553,-1.9032834671111625,100000000.0,144.0,61.07372593840988,0.0364697694276487,-0.0330232990960866,100000000.0,135.4206369738974,105.47611238267253,-2.0858556965956425,-2.5082064411725926,-3.9500000000000015,0.3017728299499354,1.3302832747795754,0.0190661467816783,1597.0,0.0,623.0,-13.26684004847428,0.7036936909288328,11724878.743400482,53.38539126015655,0.0,0.0,11471708.163027534,0.7641075677446906,0.6176464349752491,0.2712800252921507,919.6459340740671,0.0,-8.014381110387928,-0.2807504423435746,3.6617457362744545,1.1611549459835862,35069036.073322736,100000000.0,0.0,0.6492651651704543,0.1553571428571427,23001136.076087512,0.0700228926368451,949.0,0.2747071015009359,0.0,-0.5754851091352201,1.7701964834367705,0.0,-20.14676240842596,2232.0,0.0,483.5250782486817,0.0,23001123.55520407,50.34164688510353,-0.0717689729825182,-660.1026674473388,0.0,-0.006822808709008,50.0,0.9999994556406518,1.1609616662410631,0.0,-3.458518716864912,0.0,200.02243275053337,-8.881129069593277,0.0,1.0,53.507008886686975,-0.0715029156415699,5.208648983512441,1.9629075521812305,0.0,100000000.0,16.683936765566934,709.782712893384,5.317439772434972,0.5963957007288154,-10.3498349335422,-0.0175606209749312,-1.8898940712088528,4.087000110757136,0.0606547671967466,0.0,2.3769005745460805,876.4413718813972,-3.0343560403097083,-0.6,train,train,train
 N(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(OCCCCCCCC/C=C\CCCCCCCC)=O)(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(OCCCCCCCC/C=C\CCCCCCCC)=O)CCN(C)C,0.0,0.0,112.95899151923514,6.0,49.22397789695587,0.0,0.0,10.0,0.75,2.0,9.0,2.0,100000000.0,1.0,400.0,0.0,100000000.0,8.0,9.589074368143644,1.1666666666666667,0.0,0.0,16.9854273280459,0.0,1.263968153187193,75.41220060441148,48.60041152089147,0.0,0.0,-45.1421972344379,103.0,0.6896004981903476,100000000.0,0.0,2.0,5.0,0.0,0.0,1.6800000000000006,-2.4845908659546057,0.0,3261.0224621782713,0.0,1632.0,0.0,6.091821817082401,0.0,0.0,100000000.0,0.5367945367397402,0.7480000000000001,7.0,0.0,-20.82148192196784,6.0,0.588386710074188,0.8959364213625078,480.0,1.0,0.0,48.16637831516918,100000000.0,8.0,-6441692.352080218,-0.2624571518688063,73.19152956456095,766.0,0.0,0.0,0.0427850804716846,-0.4966096010842928,1.0,0.0,0.0,0.2447588484913312,-0.5159055874895719,52.35868391572883,4.514212695921209,0.0446412787171311,38.22099718450125,-0.7958646006550825,-0.0179471405481363,0.0,100000000.0,1544.0,107.99206525497415,-0.2717006786556544,62.324624905536155,0.0648272063266994,0.0,-618.5880463435187,0.0,0.1487929110337658,0.0,0.990806106318136,0.28125,-0.0150227593296283,100000000.0,70.33272444780378,80.35761758450785,137.05261366712318,0.0,1.011504336375664,100000000.0,0.0,1.334468085106383,-0.0174860494939224,100000000.0,0.0437571294960584,18.0,2.088183358014673,0.9502650765666624,0.0,4.069346438543486,1041.0,881721.0,0.2016435194660411,-0.0327772221231045,-5.412339114157048,142.51177642387464,0.0,0.0,0.0,46.5,0.0,6574096.0,-0.2754513746577426,39.26917110390369,52.009614495783374,63.90618123468183,0.0,0.0,0.2204236197172462,0.2447588484913312,62.32454936260881,2.041510068789764,0.0,1350.843857348663,0.3183760422762933,0.0,1200.8383208459704,2641.0500613497247,0.094190085492686,-0.0472206453332686,3.121618898642247,-0.5765201231739228,0.0,0.0,2286.0,-0.1798493913722625,-0.2207441063487197,-3.3968062581309932,112.0,2.209,100000000.0,0.0,1.2814922720935775,0.0,0.0,0.0,4.5398435113255555,95.12,0.0,0.6604617711787777,53.507008886686954,9.799819461700954,0.7346938775510203,1.112386443526709,2.6081450908036388,0.7894736842105263,0.0,86.10292911513449,260.699987990932,0.0,9.0,-0.8032612451346098,100000000.0,0.311169494295042,2.5,0.0,-3.008181416021522,0.1363813230361535,-0.0322369920521578,24.249341834981216,9.589074368143644,14.0,0.8901683143741272,-0.6237428898728106,96.0,33994107.63034014,-0.728075988039481,100000000.0,8.285835282114135,-0.0025897497540893,3.092818570797096,0.0,0.0,12.207932775496603,7.971875277590465,0.0,56.55970296951709,2.1950375552963526,-0.0989807856523283,1.0,0.1465265092662578,0.7247561113163049,0.0,100000000.0,107.5015889295849,100000000.0,0.0,100000000.0,0.3400000000000001,0.0,0.0,3232804.0,-2.477931572091211,0.0,71.99305522062528,-1.7328249839565009,0.0,0.0,442.0,2.117363687489038,3.263743158092704,0.4691358024691357,-1.3167177136639865,1.3151489217516534,0.038401484871098,0.0,1.2598242848957253,4609609.0,-0.0592459601993042,333.0678,0.0,7.674647794487133,33.85020764774505,0.0,0.0,0.0,100000000.0,72931.49700664709,0.0,7456.255285024622,1150.0,1.3116905325524768,-1.3891942704333209,2.175321264538909,1902.0,-0.4020025829427905,0.0280690085096232,1.6145723674836776,0.0266673746371722,1.0,0.6675716051850837,100000000.0,0.109594811884374,0.1041666666666666,100000000.0,-0.0397496578746508,0.0,0.5161955639714773,-2.418474465542088,2.1117634529865423,100000000.0,144.0,51.487862647424,0.0295859012354357,-0.0102947145043788,100000000.0,53.805996472663125,69.47366749777137,-2.4644942085399153,1.1965449012427982,-3.640000000000001,0.2562062997774337,2.1790652278862077,0.1312285759344027,756.0,0.0,623.0,-9.712522045855378,-0.8341389588024317,19700729.427966647,38.19685850956856,0.0,0.0,100000000.0,-1.2339414797040265,0.3198325242603595,0.0,443.2346755487878,0.0,-3.056481797933973,1.0473029168365358,4.2911184712098525,4.787408758211562,100000000.0,100000000.0,0.0,-0.0736605478188816,0.0823699421965317,7001415.226296749,0.0153446538281789,949.0,-0.2658233017583755,0.0,0.6849985701688055,-3.5549152714607577,0.0,0.9360614891876236,1097.0,2.381642098795206,58.28075746194381,2.187048507200801,7001423.71263812,65.47467876039299,0.0410870304785743,-380.6205593348451,0.0,0.0181957650531967,35.0,1.0000012120894273,-0.6235030089935323,0.0,-4.0961749012414455,0.0,151.31159110904528,6.4513101536911055,0.0,0.0,53.5070088866838,-0.0109472498266338,5.092231427471886,1.411734080604821,0.0,100000000.0,9.60689090450996,709.782712893384,-1.173444056287093,2.6743903083627023,4.824989566045926,-0.0002429765029864,-1.3203813082265947,1.233680453892381,0.2734555698068639,0.0,2.931755865565598,1316.1197335552743,-0.4653638956478635,2.0,train,train,train
