SMILES,SpMax4_Bhs_tail,BalabanJ_full,AATSC1Z_full,SHCsats_head,RotBtFrac_head,SpMin7_Bhp_head,ATSC3d_full,GATS1c_tail,SHBint10_full,SHsNH2_head,AVP-0_head,Ipc_tail_div_VR1_Dzs_tail,GATS1v_head,tail_total_C_final_full,Buffering_7p4_6p5_full,GATS4e_head,VSA_EState9_full,KR_605_head,minHBd_head,ETA_dEpsilon_C_full,MDEC-33_full,goslin_parsed_variant_head,estate_Smin35_tail,GATS6s_head,ATSC5s_head,maxHCsats_tail,AETA_alpha_full,molformer_embedding_pca_23_full,MinEStateIndex_full,SHBint9_full,Amine_full,goslin_structure_defined_head,GATS4c_full,TopoPSA_tail,Cargo_type_mRNA_full,BCUTd-1l_head,AATSC0v_head,maxHBint3_full,PEOE_VSA8_full,molformer_embedding_pca_3_full,minwHBa_full,row_mean,MINdO_full,charge_min_full,ATSC1are_full,AATSC0Z_full,PEOE_VSA11_full,min_cluster_dist,Ipc_full_div_VR1_Dzp_head,MINsCH3_full,minHBd_full,BCUTv-1h_full,AATSC2s_full,BCUT2D_MRHI_full,GATS5pe_head,tail_len_max_full,VR1_Dze_full_plus_VR1_Dzv_tail,maxHBint9_full,AETA_eta_RL_full,ATSC8p_tail,SpMax2_Bhs_tail,AATSC1i_full,maxHCsats_full,MID_C_tail,AETA_beta_s_full,ATSC1p_full,minHBint10_full,ester_near_head_le3_full,GATS4i_tail,num_tails_final_optimal_full,GATS4dv_tail,VR1_Dzs_full_div_VR1_Dzs_head,VSA_EState9_head,MATS8e_head,VC-3_full,ETA_dEpsilon_B_full,maxHBint2_full,BCUTd-1h_tail,VSA_EState1_full,SM1_Dzv_full,AATS6v_tail,Mix_type_full,lf_O_C_ratio_full,unimol_embedding_pca_45_full,AATS6e_tail,Xpc-6dv_full,unimol_embedding_pca_51_full,maxHother_tail,AMR_full,num_tails_final_full,ATSC1d_full,Batch_or_individual_or_barcoded_full,AATSC4v_full,minHBint9_head,molformer_embedding_pca_8_full,AATSC5s_tail,VE1_Dzp_head,ATSC1i_full,AATSC7s_head,BalabanJ_tail,MATS3dv_head,MATS7m_tail,GATS5dv_head,BCUT2D_MRHI_tail,MATS1p_tail,AATSC6v_full,molformer_embedding_pca_47_full,ATSC4p_full,HybRatio_tail,SssCH2_full,molformer_embedding_pca_12_full,AATS4s_head,MID_h_full,lf_formula_full,MINsssN_full,tail_terminal_oh_cnt_full,MATS4d_full,unimol_embedding_pca_42_full,JGT10_head,AATSC5v_full,ATSC4i_tail,C2SP2_full,FilterItLogS_head,Formulation_ID_full,ETA_eta_B_full,SHBd_full,KR_446_tail,VSA_EState8_full,GATS2d_head,molformer_embedding_pca_10_full,molformer_embedding_pca_57_full,minsssCH_full,SHBint3_full,ATSC7c_full,AETA_beta_s_tail,ATSC8dv_head,unimol_embedding_pca_63_full,ATSC4i_full,Delivery_target_lung_full,charge_QCss_full,MDEC-22_full,MINdssC_full,GATS3s_tail,MATS2s_full,VE3_Dt_tail,hmin_tail,ATSC1v_tail,ATSC5d_tail,Ipc_tail_div_VR1_Dzp_head,VR2_Dzp_head,MATS4p_tail,GATS3v_tail,VSA_EState4_full,SHCsatu_tail,ZMIC3_tail,AATSC8i_full,molformer_embedding_pca_44_full,MATS2dv_tail,molformer_embedding_pca_62_full,BCUTdv-1l_full,ATSC6Z_head,molformer_embedding_pca_55_full,GATS3d_tail,MATS1se_head,ECFP4_1610_full,MATS3dv_tail,MPC7_full,estate_S30_full,GATS4m_tail,molformer_embedding_pca_7_full,VR1_Dzs_full_div_VR1_Dzp_tail,BCUTd-1l_full,MDEO-12_full,minHCsatu_full,Ipc_tail_x_VR1_Dze_full,VE1_A_full,ATSC1v_full,EState_VSA4_full,GATS6m_tail,GATS2e_full,unimol_embedding_pca_23_full,molformer_embedding_pca_28_full,connectivity_Chi9_full,Xch-7dv_full,molformer_embedding_pca_50_full,VSA_EState5_full,ATSC5i_full,MP_tail,GATS5se_tail,ETA_epsilon_3_full,connectivity_knotpv_full,molformer_embedding_pca_51_full,Ipc_full_div_VR1_Dzv_head,fr_unbrch_alkane_head,ATSC3pe_full,AATSC4Z_full,unimol_embedding_pca_35_full,BCUT2D_MRLOW_full,CIC2_full,nAcid_head,BCUTZ-1l_full,AATSC8dv_full,connectivity_dchi4_head,AATSC3v_tail,MATS1i_head,fMF_full,SpMax3_Bhs_tail,AATSC6Z_full,KR_409_tail,fr_ester_full,AATS8s_head,MAXdssC_full,GATS4c_head,SM1_Dzs_tail,ECFP4_1448_full,SdssC_full,VE1_DzZ_tail,AATSC5Z_tail,MATS2pe_full,VR2_D_head_sqrt,MATS8se_full,ATSC4p_tail,AATS8dv_full,EState_VSA1_full,GATS6c_full,AATSC5v_tail,MINssCH2_full,MATS3pe_head,ATSC4Z_full,molformer_embedding_pca_11_full,charge_QCss_tail,estate_Smin15_full,GATS8s_full,ATSC5pe_full,connectivity_Chiv7_tail,ATSC2d_head,GATS6i_tail,ATSC4s_head,confidence_tail,ATSC5se_head,molformer_embedding_pca_36_full,MATS4dv_tail,ATSC5se_full,EState_VSA5_head,molformer_embedding_pca_61_full,num_tail_branching_full,SpMin1_Bhs_tail,PEOE_VSA1_full,ATSC1dv_full,unimol_embedding_pca_5_full,ATSC5e_tail,GATS1se_tail,ATSC5c_full,ATSC6i_full,MDEN-13_head,molformer_embedding_pca_26_full,connectivity_dchi0_full,Xpc-6dv_tail,CIC5_head,AMID_head,AATS7i_tail,MID_N_full,ATSC5dv_full,unimol_embedding_pca_11_full,CPP_proxy_full,molformer_embedding_pca_40_full,MaxPartialCharge_head,charge_Qmax_head,molformer_embedding_pca_21_full,MATS7e_head,MATS5pe_full,ATSC4m_tail,MDEC-23_full,SIC4_tail,unimol_embedding_pca_57_full,AATSC4i_full,AATSC8s_full,MAXsssN_full,MAXsssCH_full,unimol_embedding_pca_21_full,MATS7pe_full,ATSC4pe_head,MATS4c_head,CIC2_head,MIC0_tail,molformer_embedding_pca_24_full,molformer_embedding_pca_38_full,AMID_C_head,ATSC4dv_head,BCUTi-1h_full,ETA_dBeta_full,estate_Smin29_full,ATSC3s_tail,BCUTp-1l_full,AATSC1m_tail,Delivery_target_full,GATS3dv_head,nAtomLC_full,ATSC6p_full,BCUTd-1h_full,molformer_embedding_pca_34_full,SpMin8_Bhs_tail,ATSC2Z_full,goslin_fa3_db_full,BCUT2D_MWLOW_tail,molformer_embedding_pca_54_full,VR3_Dzs_tail,row_nonzero_count,MLFER_S_full,IC5_head,ETA_dAlpha_B_full,minHBint9_full,unimol_embedding_pca_25_full,AATS7s_head,lipyd_fa1_is_ether_full,ECFP4_1669_full,AATS7v_tail,maxHCsats_head,AATS0e_full,VE1_Dzs_tail,Xpc-4dv_full,goslin_sn_position_full,nBondsD_full,ATS0dv_full,VR1_Dzs_full_div_VR1_Dzv_head,AETA_eta_R_full,KR_466_head,lpd_fa_mod_full,MATS2dv_head,ATSC2i_head,AETA_eta_F_full,VSA_EState7_full,MATS6e_tail,Tail_full,WeightRatio_RBF_1_full,maxHBint8_full,Comment_full,molformer_embedding_pca_15_full,molformer_embedding_pca_32_full,ATSC8m_head,estate_Scar_tail,GATS2d_tail,MATS5s_tail,AATSC8s_head,MDEN-12_head,SMR_VSA6_head,molformer_embedding_pca_69_full,AATS4pe_head,molformer_embedding_pca_52_full,ATSC2v_head,label,replica_1,replica_2,replica_3
CCCCC(C)C(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)c2)cc(OC(=O)C(C)CCCC)c1,3.856145672512692,1.7736516365613828,0.2513408800195186,2.1110331632653065,1.0,0.5663877082107329,13.672273691837884,1.529649726207003,1.817281986709359,0.8848001700680272,0.6844554820998496,3.4776194407493746,1.5637398458658331,28.0,0.0103620100662631,0.7182344767192603,2.114005346955834,0.0,0.4424000850340135,81.0,202.0,103.0,5.374,1.669276260208392,5.236028537455409,0.6314957325522802,20.0,3.7713310966701648,-0.2780664435251738,0.9867908890464108,73.0,13.0,1.3136591711323358,69.67,1.0,0.987143620995606,43.03151001401838,0.4717562919773186,25.22224694874837,-3.377637844454963,-0.1519516885411501,6736.079785860083,1204.0,-0.4261767205969256,0.4149342321826075,7.143212049065784,0.0,74.53656683724539,33.33312586120942,133.0,0.102290505288443,854.0,0.2023546630321643,5.771963840430573,0.7121105981000901,7.0,4847046.921970044,0.3740461043922982,31.0,-5.13500718970576,4.8175109860195455,-0.1926340188784835,0.6673153948913733,41.45392334850157,411.0,-2.8150669936709876,0.5122342823757081,0.0,0.8366371129424252,0.0,1.2177938808373592,1.4497795745514674,2.1025,0.2138068263181911,1.2129046706539095,628.0,1.1172779064713363,3.128830010947011,23.0780188233458,50.0,164.3912947894838,3.0,0.1633,1.4855687344664197,7.666403934959353,3.236945817964151,0.3143207150104858,0.7596821739868276,283.55053339100346,4.0,22.18456601625171,2.0,4.661712552964145,0.0,17.687678151448193,-0.0552170592755008,9.992007221626409e-16,-26.968762642987688,0.0075873393352584,2.8246188961500365,-0.077146826430494,0.0179567271307436,0.9015759312320916,5.803025009673069,-0.0835051647673675,-2.2871687399248044,-1.1012246593514077,8.479705801667,0.5714285714285714,17.306950398356616,0.3094945454056902,1.7355072463768115,652.0,3772.0,1647.0,0.0,0.0825084017350998,-0.3817730229208253,0.360391156462585,1.882268004678044,19.273020732059237,10.0,-1.2918888515462816,987.0,224.0,0.1959674915705275,0.0,20.41817213261888,1.902134305049454,4.023106773302863,0.3853589193301542,-0.1120079228403621,0.8230849768622348,0.0063595353936818,0.5673076923076923,1.8656361474435192,0.4608046153762759,58.05243053519524,1.0,0.541,33.4434954350674,1332.0,0.7325390722964955,0.1724303107075391,-93.13332557828764,-0.0829910942032157,-100.50627823800929,-1.381377551020405,0.13277845184770204,300001.8672607374,0.1150218261706147,0.9659219099458128,1.7536980799510409,1.2629914651045602,36.62418255641547,-0.1062161850027018,-1.0058187430111378,0.2907040704070407,-0.2684338697108349,593.0,-52.32104637336505,-0.1875403191509036,0.940892298948565,-0.1417963793671866,0.0,0.1483539094650205,140.0,2.303,1.012526981041459,-7.235256872300584,9.517977585935766,542.0,198.0,0.3679248292677036,100000000.0,981.0,-248.83721682344375,127.19743132800846,1.0356224882596372,0.9427997358372632,-1.5014977532342135,-2.228091535356484,2.697,0.0733044009379078,3.026110378485738,-0.4134592854544936,9.335084070980558,84.11610000000005,1.321722446746829,169.0,1.006,-0.1523344511122955,33.333123870329494,0.0,1.199899135655502,0.3738434358338953,-0.0329376412462605,-0.139538393448389,2.913019426916626,0.0,145.0,-0.6921230572455408,0.415,1.6406761299605328,-0.2884500729675294,0.1654676258992805,4.8172858981091995,-0.0199015330581038,0.0,4.0,2.380952380952381,1270.0,0.6322498259579244,2.857142857142975,0.0,-1.1122657741006947,0.0001093149766496,0.2830578512396694,0.1737930575893681,547.7243219853608,-0.0618378688126897,3.623556371596435,2.0657534246575344,0.0,1.300186954933265,3.7086337863001537,0.539119916043305,-0.0832959430316539,141.68666218104633,0.6891875006615789,0.292,-0.278,0.8374904111468633,-0.8049404171626693,0.38,-2.9120095124851386,1.1929780025344845,1.3671224732461342,0.897479999999996,0.0732676432818062,-0.8988555826006881,0.0309983896940418,-0.9871268874281912,0.0,1.2412062903304872,8.0,1.816381960048162,34.48093875406333,194.7344857926606,2.768002373333495,0.091042367346919,0.6586035353087557,-0.347393487141434,-26.521454391525435,0.5,-0.1674684328646768,5.659,1.3448558491798988,1.543271982833223,1.865246657090415,163.31627828880545,321.0,14.295740386108353,3.150926127023336,1.6979580571995716,-2.0753674231280614,-0.0009759513781828,0.118,2.4207883776005503,0.0631855707525315,-0.0223824856688672,250.39947483418396,599.0,0.7333152247783217,1.4495319781588434,0.1531726399345521,0.0503327189435994,989.0,542.0,-1.7746736937018952,-0.0972990315719998,0.4033381688466116,0.1616786436826326,1.8191340517987404,11.83143369734015,1.8401370468937492,-1.6220196374193383,1.316914762416219,5.533888228299643,294.0,184.0,2.303,7.737386621315204,49.0,0.788825382653106,7.0,1.101632369540679,57.705882352941174,-5.4146828271589955,1004.0,0.7795110282035359,0.9292309652556388,100.54117281714194,0.3548717948717949,10.0488929132151,1.4751271827781065,30.286640187888956,4574.0,3.087942906574394,3.3147090122943497,574.0,0.2077770725569765,0.1752080276571867,1.619047619047619,0.0,0.0,146.39072588814173,0.3701388888888889,7.278305984321359,0.0001139394791131,2.746804281013034,1247.979255643685,4.0,684.0,1.449779903891553,522.0,0.0,0.0,-0.2814764874431147,-0.8749060425058351,1406.0,12.83838293335842,0.0888896424083839,56.0,0.893109279155484,0.4723088299067633,14.0,3.240589262008354,-2.2688058117601844,16.978557090368852,17.780440324602342,1.2868754906181157,-0.0289911131965127,0.2111998188098069,0.0,33.22669760632749,1.7238116951794942,5.547821739130434,1.5868428813486803,-242.94125018581113,0.8,train,valid,train
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCC1CCCCN1C)CCCCCC,3.5357205391911863,2.2047932605179428,0.1435922871845752,2.1489540816326533,0.4,0.3963216272772802,0.9060698121396248,1.594393274270976,1.817281986709359,0.4163236961451247,0.6844554820998496,79.60933823739244,1.4459745002214095,72.0,0.0239383940566231,0.6971849529875438,2.2255806253523405,0.0,0.4163236961451247,567.0,33.0,115.0,0.0,2.1219409390486916,2.331349206349207,0.5194926697530864,384.0,-2.4346619239518845,-0.1458425800921772,0.9867908890464108,78.0,13.0,1.0987158110943678,37.3,1.0,0.9878240396016258,46.469480843377184,0.4717562919773186,44.814640132677155,1.821711095093647,-0.1519516885411501,4817.430198266264,1233.0,-0.4656396830586005,0.9459559055118104,6.44726889453779,0.0,613.2439875299175,1572709.1580570275,1076.0,0.102290505288443,722.0,0.0851066493516206,5.704448202034954,0.7466764214046822,18.0,4596701.184353046,0.3740461043922982,692.0,0.0083923886279994,4.13873849279242,-0.1378597413553648,0.6673153948913733,35.27946811579093,95.0,-3.7725580350865617,0.5122342823757081,2.0,0.9699817828423845,0.0,0.8318707396317769,35534.11822366321,2.207824074074074,0.301637906986004,1.2129046706539095,257.0,1.1172779064713363,3.037410868831642,23.488542781898712,57.0,114.1674882992548,4.0,0.093,-0.4582322301343134,7.12781789473686,2.736280230853564,-0.7769939240337177,0.2607025541698161,283.55053339100346,4.0,11.732283464566866,2.0,-0.589995363203096,0.0,-2.3151025987862317,-0.0212601440143344,0.1068942721864572,-35.01637430426267,-0.0061198721913007,3.066157800884338,-0.1701204819277108,-0.0016528462605995,0.6424698795180721,5.660170292284442,-0.012469038306642,1.485839488007146,-1.3265217387905532,-1.2807411210026418,0.8333333333333334,71.84410790119053,2.0988974032197043,1.5959915611814344,493.0,6529.0,1602.0,2.0,0.0105731449351484,0.3002594522299163,0.3995054713804714,0.5713795003933041,-0.0034116699625648,8.0,-1.1863787714522316,741.0,116.0,0.1959674915705275,0.0,13.174802245557188,1.7260273972602744,0.1519744544411142,0.8270194384363413,-0.1120079228403621,0.8230849768622348,-0.8250308159604568,0.5,2.9387755102040813,0.3695404396924995,8.022053583182245,0.0,0.627,152.30914312884337,879.0,0.7380147360892308,0.1244376140867304,-7.108671844913046,0.2125907116719674,-62.06198036290972,-3.5157062446463284e-16,356.63482215370806,6.358454739561829,0.000318700850518,0.981543080165432,0.0,1.149423368788899,34.625938403544005,0.0007347940799517,1.0963586792697624,-0.0204695164681148,-1.2464948796622055,393.0,-2.6326530612244685,0.1322485816557229,0.9128672745694022,-0.0255051209500646,0.0,-0.0271213228168006,125.0,4.754,0.9293072221008308,-2.61684418515326,23200.9163348193,348.0,165.0,0.3679248292677036,100000000.0,60.0,-414.803739255495,147.9267668932714,0.940875553665794,0.9427997358372632,-1.276397416011364,1.596744569451081,3.193,0.1101932688955541,-1.0747107008075305,-0.3253478634812226,-28.553643921256928,52.41680000000004,0.7115451895958524,117.0,0.923,0.1535131345987204,1586260.0246448978,0.0,-0.8204349928699848,-0.0423147333546792,-0.7049024107410284,-0.1500031657185138,4.363626619922766,0.0,572.0,0.102983369505613,0.491,-0.2909880959486244,-0.2102689914568233,0.0236220472440944,3.7066409981336657,0.0198159526753835,0.0,4.0,1.0,636.0,0.5822399577631808,1.2984126984126476,0.0,-0.3253478634812226,0.0415030285503393,-0.0002341998728629,0.0609442901148442,2.797099738638827,0.143091145273359,0.0092951507440017,1.28686327077748,0.0,1.510048069439245,0.0462484395368656,0.3419466494115417,-0.1231661092530659,-29.87420174840353,-1.516931065420475,0.146,-0.146,1.2864264493900317,1.186365986731972,0.58,-2.3979591836734713,0.9683120456557271,1.09481292517007,0.55,0.0765099999999991,1.4354692995476497,-0.0098107918710581,-0.174062009052019,32.22804289761662,0.9997764447321774,4.0,1.8085299710969132,28.747271276901152,140.12598425196757,-1.4853255288288956,-0.0482226666666627,0.7949802382841252,0.1435477161968461,39.51674288992874,0.25,-1.0609062492837529,5.17,0.0228217732293819,0.669817410791552,1.955668629891782,164.91362351465858,209.0,26.002666005332,3.4001944464267595,2.432602429110695,-1.1555215803489485,0.0104171633935289,0.118,0.9256784138982744,0.063353416200819,0.0241187247826251,2.9700687407400963,463.0,0.7224940735154276,0.0079877988444434,0.0113626821291533,0.0578664707374098,1352.0,1572.0,-1.148971581850169,-0.0780606950238244,-0.0726999999999987,0.1133664551134486,1.3841031250772664,9.58018420247462,-3.0795715998771604,0.5414757429573406,1.5730144190314228,-11.244897959183673,337.0,75.0,2.28,-4.03200731595792,439.0,-1.185109199394306,6.0,1.343493975903614,57.705882352941174,5.800988498176894,870.0,-1.047372250702345,0.8278931500463143,-409.3113646227289,1.0,10.078069350914635,1.0755897180366718,11.303902851916954,4557.0,3.087942906574394,4.137537511266052,197.0,0.2077770725569765,-2.125555393580096,1.318181818181818,0.0,0.0,114.36471734438014,0.35625,7.278305984321359,0.0484570794469135,1.8643111969682296,2327.0,8.0,770.0,68992.27072214878,610.0,0.0,0.0,-0.1769299419901829,-0.5981049705199559,539.0,86.2840349823529,-0.0131497131946264,112.0,0.893109279155484,0.4723088299067633,24.0,0.996073010313692,-1.127275371089435,66.33171675510216,22.834402106782175,1.4196428571428572,-0.0193759973438044,0.0885770975056689,0.0,20.13718479450234,-0.768687175284044,5.505646835443037,0.2945346936712619,-150.43534711287495,-0.3,train,test,train
C1(CCCCCCCCC)C=CC(O)=C(N(CCCCC2NC(=O)C(CCCCN(C3=C(O)C=CC(CCCCCCCCC)=C3)C3=CC(CCCCCCCCC)=CC=C3O)NC2=O)C2=CC(CCCCCCCCC)=CC=C2O)C=1,3.3115813010933697,1.1339655854351696,0.1329213057345671,4.734909529476733,0.5555555555555556,1.0287573847721294,24.3511531512382,1.4005853328358469,22.61897331682281,0.8890788019669555,0.599041772621034,39.733279526182564,1.2407441288339898,36.0,0.0137633657026587,1.3199770527087582,0.0,0.0,0.3633375850340135,811.0,320.0,115.0,0.0,1.427553072257382,0.7329931972789221,0.3870833333333333,796.0,-6.855547012380968,-0.6548914525668064,13.008423341743828,0.0,13.0,1.1711934400273047,20.23,1.0,0.9772279847049284,45.64106232709615,3.2575378851503007,13.08951281182515,10.00403361932901,-0.1806534109338393,4425.444903693944,1632.0,-0.505767376462077,-0.3566504835795357,6.7142097991284935,0.0,1008.283732565162,695000.7313594284,1755.0,0.1750792829232375,1696.0,0.0777566172826031,5.964498359479256,1.2383327897272596,9.0,1826.1449366033903,2.7177435804038463,1037.0,0.0588249675999996,3.7085769416433623,-0.0345545280482147,0.8128314453118817,29.80718607956731,603.0,1.1914242572980989,0.5343622550321101,0.0,0.9860871758346462,0.0,0.814923907707413,6.282222470419626,0.0,-0.0522590259074645,1.4678914587234622,825.0,3.2575378851503007,3.05947906691808,0.0,136.0,119.89429169205629,0.0,0.0833,-0.7947377147136179,7.110450947368421,5.872866676331115,1.1255027783485527,0.4823669515058855,301.47540000000004,4.0,30.943352109682188,1.0,1.5606521871545491,0.0,6.964874815527745,0.0305012771392081,2.220446049250313e-16,-6.841796553546527,0.0410430839002267,2.005636511455823,0.0935589818447222,0.0005955891384143,1.3175740979381445,5.252834400188676,0.0352332965635525,-1.4686816791002812,0.3843190034763691,2.366632064478514,0.6,42.661462680027775,5.001288471392353,2.682098765432099,1349.0,5925.0,1013.0,0.0,0.0297898748339277,0.1489333918222322,0.4171538968417381,2.061049941895571,-4.6978470930697,20.0,-2.934043722004719,141.0,439.0,1.1750682321034835,0.0,10.002855310962346,1.322315705128205,-6.443378674522537,1.659035645485449,-0.6548914525668064,9.399819651196486,-0.3835285603837747,0.515625,-45.55555555555557,-0.051461448940853,9.060687882579634,0.0,0.381,107.4730402360898,1137.0,0.7519060729602377,0.085985453962784,-3.6214513887189335,0.1425580672083648,34.364548707331885,-0.2800000000000012,31.181658956452118,7.993596704119769,-0.0381888335859602,0.999643366920063,7.341257893695712,0.3870833333333333,24.820167678868575,-0.0474088409761111,2.4598793557656404,0.0624383227122953,-0.3039125560452163,881.0,-45.33333333333332,-1.7891639659272862,0.951150262085032,-0.1345505338830478,0.0,0.0478850082810479,246.0,4.1,0.9661629151623012,5.010675571254011,27.20849439137531,1264.0,337.0,0.4915034952314508,7711379.740693889,1495.0,255.04303881461155,73.62037895019607,0.9554193442648226,0.6245173391262667,-0.2990024629402902,8.036256984129125,4.924,0.2005808063117979,0.3975949224529055,0.3080983508506756,35.20553294701651,42.81330000000004,0.322505363623168,306.0,1.587,0.4864091616180087,655608.4982319942,2.0,6.295539143373366,0.2185589784856447,-0.6074108896294176,-0.1366922649457121,3.762208795583344,0.0,1307.0,0.0489930343418748,1.855,-0.89194373862999,-0.0031094889862051,0.2061855670103092,3.495368385613568,-0.2215150493503823,0.0,0.0,3.166666666666666,1181.0,1.1535603513294814,0.4622222222221666,0.0,-0.3613068218676787,0.2727833141068328,0.3622701149425286,0.0678532544036589,3.163326821033018,-0.0269550477738316,-0.8660064120071197,1.9570552147239264,12.08368165829592,1.195428925975425,1.5420119825223182,0.4629764525302886,0.0973820515675213,122.39302795196105,4.824573294816273,0.047,-0.181,1.2066630340839013,0.8178792539058343,0.472,-0.2448979591836748,0.9577100273772028,-26.153061224489825,0.55,-0.4015118911564631,1.0528394228734956,0.0007174955628564,0.146783907322782,0.0,0.0620468599035141,0.0,1.8735374746894544,40.85950624907644,183.82357317461995,0.9344533933605852,0.1634962299999953,1.0152931100209417,-0.1250879818014983,4.6428046146719995,0.0,-0.6903417791263078,6.709,0.3747142301977429,1.4761904761904772,1.9605565101088345,163.9048901245402,1388.0,-0.9427144223615476,-0.2779707381325905,1.757603276698975,0.8160194306050779,0.2427267374160333,0.243,-6.031655937466893,-0.0195921534047992,0.0192821018076715,-108.3025087299993,1343.0,0.8032935515365437,0.906203963125781,0.0161797997903207,-0.0647154101176388,777.0,824.0,-2.2511273353207213,-0.0300059387581046,-1.6663401360544217,-0.138855462698817,1.9290369049679503,8.941402808156436,-4.247221305433494,1.0287620049372208,1.3476865877930069,-33.33333333333333,1742.0,211.0,2.05,3.960833333333332,1592.0,-0.4487397300000332,6.0,0.9089499133290756,9.0,-2.8410764556265105,1713.0,2.5013524144963353,0.5868606300472264,-84.52566691465607,0.3548717948717949,10.045164997453478,3.390382776542838,7.562645637338467,4713.0,2.797,3.916126946588283,686.0,0.5343622550321101,-1.0798526819991483,3.4899999999999993,0.0,1.0,118.36717844207227,0.707908950617284,7.300525567010338,0.3940141930173311,3.054714693220108,1627.0,2.0,768.0,19.46189513721568,1459.0,0.0,0.0251798561151079,0.1387787470261696,-22.731720221210736,1886.0,41.64690667035992,-0.0173567718625592,8.0,0.3191759564236764,0.0,19.0,-0.334651977653931,-3.9650775736395616,-398.574428816326,22.1845975226835,1.3945406929895243,0.0451684893875563,0.0215242346938775,0.6172133998483676,13.08951281182515,-1.9107638654166064,6.013148148148146,-0.3662616424380973,-654.7682273038047,-0.1,train,train,train
